"Year","Game","Appid","MainTags","MainTag1","MainTag2","MainTag3","MainTag4","MainTag5"
2012,"SOL: Exodus",200410,"action,space,indie,simulation,NA","action","space","indie","simulation","NA"
2012,"Conflict Desert Storm",211780,"action,tactical,third-person shooter,classic,shooter","action","tactical","third-person shooter","classic","shooter"
2012,"Iron Front: Digital War Edition",91330,"simulation,military,historical,tactical,war","simulation","military","historical","tactical","war"
2012,"Miner Wars 2081",223430,"action,rpg,simulation,6dof,space","action","rpg","simulation","6dof","space"
2012,"Starpoint Gemini",108110,"rpg,space,simulation,sci-fi,NA","rpg","space","simulation","sci-fi","NA"
2012,"Postal III",10220,"action,dark humor,gore,open world,third-person shooter","action","dark humor","gore","open world","third-person shooter"
2012,"Hamlet or the Last Game without MMORPG Features, Shaders ...",222160,"adventure,indie,puzzle,mmorpg,point & click","adventure","indie","puzzle","mmorpg","point & click"
2012,"Arena Wars 2",207730,"strategy,rts,action,NA,NA","strategy","rts","action","NA","NA"
2012,"Foreign Legion: Multi Massacre",205550,"action,indie,casual,third-person shooter,shooter","action","indie","casual","third-person shooter","shooter"
2012,"Triple Town",209950,"puzzle,casual,strategy,match 3,indie","puzzle","casual","strategy","match 3","indie"
2012,"BIT.TRIP CORE",205060,"rhythm,music,indie,action,NA","rhythm","music","indie","action","NA"
2012,"Lunar Flight",208600,"simulation,space,flight,physics,realistic","simulation","space","flight","physics","realistic"
2012,"Avernum 6",206060,"indie,fantasy,rpg,isometric,party-based rpg","indie","fantasy","rpg","isometric","party-based rpg"
2012,"Luxor Evolved",205830,"action,arcade,casual,indie,match 3","action","arcade","casual","indie","match 3"
2012,"SpaceCorn",380580,"adventure,indie,text-based,action,fantasy","adventure","indie","text-based","action","fantasy"
2012,"eXceed 2nd - Vampire REX",207380,"bullet hell,anime,shoot 'em up,action,female protagonist","bullet hell","anime","shoot 'em up","action","female protagonist"
2012,"Avernum 4",206020,"indie,fantasy,rpg,isometric,turn-based","indie","fantasy","rpg","isometric","turn-based"
2012,"Midnight Mysteries 4: Haunted Houdini",208640,"adventure,puzzle,casual,hidden object,NA","adventure","puzzle","casual","hidden object","NA"
2012,"Avernum 5",206040,"indie,fantasy,rpg,isometric,turn-based","indie","fantasy","rpg","isometric","turn-based"
2012,"Containment: The Zombie Puzzler",203560,"puzzle,zombies,casual,indie,NA","puzzle","zombies","casual","indie","NA"
2012,"Cherry Tree High Comedy Club",214610,"anime,adventure,comedy,visual novel,indie","anime","adventure","comedy","visual novel","indie"
2012,"Death Rally",108700,"racing,action,arcade,top-down,NA","racing","action","arcade","top-down","NA"
2012,"Critter Crunch",61730,"puzzle,indie,casual,action,cute","puzzle","indie","casual","action","cute"
2012,"iBomber Attack",218660,"action,indie,adventure,twin stick shooter,NA","action","indie","adventure","twin stick shooter","NA"
2012,"eXceed 3rd - Jade Penetrate Black Package",207400,"action,bullet hell,anime,shoot 'em up,arcade","action","bullet hell","anime","shoot 'em up","arcade"
2012,"Democracy 2",218040,"simulation,strategy,indie,politics,NA","simulation","strategy","indie","politics","NA"
2012,"Scoregasm",202410,"action,indie,twin stick shooter,bullet hell,score attack","action","indie","twin stick shooter","bullet hell","score attack"
2012,"ETHER VAPOR Remaster",214570,"action,shooter,arcade,shoot 'em up,anime","action","shooter","arcade","shoot 'em up","anime"
2012,"Pickers",204440,"adventure,hidden object,casual,point & click,NA","adventure","hidden object","casual","point & click","NA"
2012,"Insane 2",35320,"racing,offroad,action,arcade,split screen","racing","offroad","action","arcade","split screen"
2012,"Alien Shooter 2 Conscription",211010,"action,rpg,shooter,aliens,indie","action","rpg","shooter","aliens","indie"
2012,"Call of Duty: Black Ops - Mac Edition",214630,"action,zombies,shooter,fps,NA","action","zombies","shooter","fps","NA"
2012,"GTR - FIA GT Racing Game",44600,"racing,simulation,sports,NA,NA","racing","simulation","sports","NA","NA"
2012,"Auditorium",205870,"puzzle,indie,casual,music,NA","puzzle","indie","casual","music","NA"
2012,"GTR 2 FIA GT Racing Game",8790,"racing,simulation,driving,sports,NA","racing","simulation","driving","sports","NA"
2012,"Magical Diary: Horse Hall",211340,"magic,romance,puzzle,visual novel,dating sim","magic","romance","puzzle","visual novel","dating sim"
2012,"eXceed - Gun Bullet Children",207370,"bullet hell,anime,shoot 'em up,action,indie","bullet hell","anime","shoot 'em up","action","indie"
2012,"Party of Sin",212700,"action,adventure,platformer,puzzle,indie","action","adventure","platformer","puzzle","indie"
2012,"Tsukumogami",262300,"rpg,indie,adventure,jrpg,anime","rpg","indie","adventure","jrpg","anime"
2012,"Nethergate: Resurrection",218020,"fantasy,rpg,indie,strategy,turn-based","fantasy","rpg","indie","strategy","turn-based"
2012,"Bang Bang Racing",207020,"racing,arcade,top-down,split screen,NA","racing","arcade","top-down","split screen","NA"
2012,"MacGuffin's Curse",58230,"adventure,casual,indie,puzzle,comedy","adventure","casual","indie","puzzle","comedy"
2012,"Shad'O",215770,"tower defense,action,indie,strategy,NA","tower defense","action","indie","strategy","NA"
2012,"Secret Files 3",216210,"adventure,point & click,female protagonist,NA,NA","adventure","point & click","female protagonist","NA","NA"
2012,"Memento Mori",200490,"adventure,point & click,NA,NA,NA","adventure","point & click","NA","NA","NA"
2012,"Pineapple Smash Crew",204390,"indie,action,rogue-like,twin stick shooter,NA","indie","action","rogue-like","twin stick shooter","NA"
2012,"Fireburst",207190,"racing,action,adventure,NA,NA","racing","action","adventure","NA","NA"
2012,"Defenders of Ardania",73060,"tower defense,fantasy,strategy,NA,NA","tower defense","fantasy","strategy","NA","NA"
2012,"Gemini Wars",216130,"space,rts,4x,epic,war","space","rts","4x","epic","war"
2012,"Cannon Fodder 3",209750,"action,NA,NA,NA,NA","action","NA","NA","NA","NA"
2012,"Karateka",217270,"action,rhythm,indie,fighting,martial arts","action","rhythm","indie","fighting","martial arts"
2012,"All Zombies Must Die!: Scorepocalypse",209360,"zombies,indie,action,twin stick shooter,NA","zombies","indie","action","twin stick shooter","NA"
2012,"Hegemony Gold: Wars of Ancient Greece",210130,"strategy,historical,indie,rts,real-time with pause","strategy","historical","indie","rts","real-time with pause"
2012,"BIT.TRIP VOID",205070,"action,music,rhythm,indie,NA","action","music","rhythm","indie","NA"
2012,"1000 Amps",205690,"puzzle,indie,platformer,adventure,metroidvania","puzzle","indie","platformer","adventure","metroidvania"
2012,"7 Wonders: Ancient Alien Makeover",223000,"casual,strategy,match 3,puzzle,NA","casual","strategy","match 3","puzzle","NA"
2012,"The Bluecoats: North vs South",347030,"strategy,action,casual,NA,NA","strategy","action","casual","NA","NA"
2012,"Magical Drop V",204960,"arcade,puzzle,indie,casual,anime","arcade","puzzle","indie","casual","anime"
2012,"Sugar Cube: Bittersweet Factory",212110,"platformer,indie,action,puzzle-platformer,casual","platformer","indie","action","puzzle-platformer","casual"
2012,"Revelations 2012",201070,"action,strategy,fps,indie,NA","action","strategy","fps","indie","NA"
2012,"Sea Dogs: To Each His Own - Pirate Open World RPG",223330,"naval,adventure,crafting,fighting,pirates","naval","adventure","crafting","fighting","pirates"
2012,"Garshasp: Temple of the Dragon",99410,"hack and slash,action,indie,NA,NA","hack and slash","action","indie","NA","NA"
2012,"Dead Hungry Diner",211800,"vampire,werewolves,casual,indie,zombies","vampire","werewolves","casual","indie","zombies"
2012,"Notch - The Innocent LunA: Eclipsed SinnerS",325120,"horror,anime,visual novel,psychological horror,story rich","horror","anime","visual novel","psychological horror","story rich"
2012,"Midnight Mysteries 3: Devil on the Mississippi",208630,"adventure,hidden object,puzzle,casual,point & click","adventure","hidden object","puzzle","casual","point & click"
2012,"Dungeonbowl - Knockout Edition",209390,"fantasy,games workshop,strategy,sports,NA","fantasy","games workshop","strategy","sports","NA"
2012,"The Juicer",400790,"shooter,action,indie,NA,NA","shooter","action","indie","NA","NA"
2012,"Sherlock Holmes and The Hound of The Baskervilles",209230,"hidden object,puzzle,detective,adventure,casual","hidden object","puzzle","detective","adventure","casual"
2012,"BANZAI PECAN: The Last Hope For the Young Century",341440,"action,arcade,indie,beat 'em up,anime","action","arcade","indie","beat 'em up","anime"
2012,"Storm in a Teacup",104020,"platformer,indie,casual,NA,NA","platformer","indie","casual","NA","NA"
2012,"3DMark 11",205270,"benchmark,utilities,NA,NA,NA","benchmark","utilities","NA","NA","NA"
2012,"Warp",102850,"action,puzzle,stealth,adventure,indie","action","puzzle","stealth","adventure","indie"
2012,"Crazy Machines Elements",206410,"puzzle,casual,strategy,NA,NA","puzzle","casual","strategy","NA","NA"
2012,"Jane's Advanced Strike Fighters",207790,"simulation,arcade,flight,NA,NA","simulation","arcade","flight","NA","NA"
2012,"Roller Coaster Rampage",209610,"simulation,indie,casual,NA,NA","simulation","indie","casual","NA","NA"
2012,"Cladun X2",206250,"rpg,action,retro,action rpg,dungeon crawler","rpg","action","retro","action rpg","dungeon crawler"
2012,"Mutant Storm: Reloaded",110630,"indie,action,twin stick shooter,arcade,NA","indie","action","twin stick shooter","arcade","NA"
2012,"Midnight Mysteries: Salem Witch Trials",208620,"adventure,hidden object,puzzle,casual,NA","adventure","hidden object","puzzle","casual","NA"
2012,"AVSEQ",207670,"music,indie,casual,NA,NA","music","indie","casual","NA","NA"
2012,"Fowl Space",109500,"indie,action,NA,NA,NA","indie","action","NA","NA","NA"
2012,"Train of Afterlife",342360,"visual novel,horror,indie,casual,adventure","visual novel","horror","indie","casual","adventure"
2012,"Conquest of Elysium 3",211900,"strategy,fantasy,indie,turn-based,4x","strategy","fantasy","indie","turn-based","4x"
2012,"New Star Soccer 5",212780,"football,sports,simulation,indie,soccer","football","sports","simulation","indie","soccer"
2012,"Din's Curse",217290,"rpg,action,action rpg,indie,procedural generation","rpg","action","action rpg","indie","procedural generation"
2012,"MDK2 HD",213350,"action,platformer,third-person shooter,comedy,third person","action","platformer","third-person shooter","comedy","third person"
2012,"Check vs Mate",211050,"strategy,chess,casual,board game,NA","strategy","chess","casual","board game","NA"
2012,"Rigonauts",214100,"casual,indie,strategy,simulation,NA","casual","indie","strategy","simulation","NA"
2012,"Tryst",208460,"strategy,rts,action,indie,NA","strategy","rts","action","indie","NA"
2012,"Clan of Champions",206230,"action,NA,NA,NA,NA","action","NA","NA","NA","NA"
2012,"Deep Black: Reloaded",204760,"action,third person,underwater,shooter,third-person shooter","action","third person","underwater","shooter","third-person shooter"
2012,"Fray: Reloaded Edition",210490,"strategy,action,indie,NA,NA","strategy","action","indie","NA","NA"
2012,"Tropical Fish Shop 2",451350,"match 3,casual,hidden object,NA,NA","match 3","casual","hidden object","NA","NA"
2012,"INIT.",348980,"indie,casual,action,adventure,strategy","indie","casual","action","adventure","strategy"
2012,"Aerofly FS 1 Flight Simulator",214130,"simulation,flight,indie,NA,NA","simulation","flight","indie","NA","NA"
2012,"Streets of Rage 3",211206,"action,beat 'em up,arcade,NA,NA","action","beat 'em up","arcade","NA","NA"
2012,"Phantasy Star II",211203,"jrpg,rpg,classic,sci-fi,NA","jrpg","rpg","classic","sci-fi","NA"
2012,"Tobari and the Night of the Curious Moon",368140,"platformer,indie,adventure,female protagonist,anime","platformer","indie","adventure","female protagonist","anime"
2012,"Abandoned: Chestnut Lodge Asylum",397970,"adventure,hidden object,casual,point & click,NA","adventure","hidden object","casual","point & click","NA"
2012,"Decisive Campaigns: Case Blue",354600,"strategy,simulation,wargame,world war ii,NA","strategy","simulation","wargame","world war ii","NA"
2012,"Elansar",435070,"adventure,point & click,NA,NA,NA","adventure","point & click","NA","NA","NA"
2012,"VectorMan 2",211208,"platformer,action,NA,NA,NA","platformer","action","NA","NA","NA"
2012,"Bumbledore",207710,"indie,casual,strategy,NA,NA","indie","casual","strategy","NA","NA"
2012,"Call of the Ninja!",350330,"lemmings,casual,indie,puzzle-platformer,platformer","lemmings","casual","indie","puzzle-platformer","platformer"
2012,"Legends of Atlantis: Exodus",347520,"strategy,time management,casual,building,NA","strategy","time management","casual","building","NA"
2012,"Great Big War Game",216670,"strategy,indie,turn-based strategy,NA,NA","strategy","indie","turn-based strategy","NA","NA"
2012,"Phineas and Ferb: New Inventions",318300,"adventure,psychological horror,sexual content,anime,nudity","adventure","psychological horror","sexual content","anime","nudity"
2012,"Scary Girl",202370,"action,platformer,female protagonist,horror,NA","action","platformer","female protagonist","horror","NA"
2012,"Playing History - The Plague",395920,"adventure,indie,casual,NA,NA","adventure","indie","casual","NA","NA"
2012,"The Revenge of Shinobi",211207,"ninja,platformer,NA,NA,NA","ninja","platformer","NA","NA","NA"
