"Year","Game","Appid","Developer","Publisher","PriceRange","MdPlayTime","Index","PlayerOption","VisualOption","TraitOption","MainTags"
2012,"LEGO Batman 2 DC Super Heroes",213330,"TT Games","Warner Bros. Interactive Entertainment","$10-$20",154,78.29007634,"multiplayer,singleplayer","none","controller","lego,batman,co-op,split screen,action"
2012,"English Country Tune",207570,"increpare games","increpare games","$2-$5",0,80,"none","3d","none","puzzle,abstract,indie,casual,sokoban"
2012,"Sonic CD",200940,"Blit Software","SEGA","$2-$5",78,87,"singleplayer","2d,1990's,pixel graphics,colorful","great soundtrack,remake,replay value","adventure,platformer,classic,retro,time travel"
2012,"ROSE Online",215120,"Gravity Interactive","Gravity Interactive","FREE",0,0,"massively multiplayer,multiplayer","none","free to play","rpg,anime,mmorpg,NA,NA"
2012,"3SwitcheD",206610,"Reality Pump","Topware Interactive","$5-$10",284,57,"singleplayer","none","none","puzzle,casual,indie,match 3,NA"
2012,"Ticket to Ride",108200,"Days of Wonder","Days of Wonder, Asmodee Digital","$5-$10",121,76,"multiplayer,singleplayer","none","none","board game,strategy,casual,turn-based,trains"
2012,"Sonic the Hedgehog 4 - Episode I",202530,"SEGA","SEGA","$5-$10",25,56,"singleplayer","2d,colorful","great soundtrack","platformer,action,adventure,fast-paced,family friendly"
2012,"The Basement Collection",214790,"Edmund McMillen, Tyler Glaiel","Edmund McMillen","$2-$5",93,77,"singleplayer","2d","great soundtrack","indie,adventure,platformer,experimental,puzzle"
2012,"Dead Pixels",222980,"CSR-Studios","CSR-Studios","$2-$5",63,73,"singleplayer,local multiplayer,multiplayer","pixel graphics,2d","controller","local co-op,co-op,zombies,action,indie"
2012,"Adventures of Shuggy",211440,"Smudged Cat Games Ltd","Smudged Cat Games Ltd","$2-$5",0,72,"singleplayer,local multiplayer","2d","none","puzzle,co-op,platformer,indie,puzzle-platformer"
2012,"Galaxy on Fire 2 Full HD",212010,"Fishlabs Entertainment GmbH","bitComposer Games","$5-$10",0,64.33333333,"singleplayer","none","none","space,action,sci-fi,shooter,trading"
2012,"Legacy of Kain: Soul Reaver",224920,"Crystal Dynamics","Square Enix","$5-$10",19,89,"singleplayer","none","great soundtrack","adventure,vampire,gothic,action,classic"
2012,"Indie Game: The Movie",207080,"BlinkWorks Media","BlinkWorks Media","$5-$10",68,0,"singleplayer","none","great soundtrack","documentary,movie,indie,linear,story rich"
2012,"Iron Sky: Invasion",224900,"Reality Pump","Topware Interactive","$10-$20",241,51.26605505,"none","none","none","simulation,action,strategy,space,fmv"
2012,"The Old Tree",346250,"Red Dwarf Games","Red Dwarf Games","FREE",0,50,"singleplayer","2d,dark","free to play","puzzle,adventure,indie,casual,short"
2012,"TDP4:Team Battle",340540,"JAVELIN O?","JAVELIN O?",NA,59,0,"massively multiplayer,multiplayer","2d","free to play","shooter,action,adventure,NA,NA"
2012,"NiGHTS Into Dreams",219950,"SEGA","SEGA","$5-$10",0,80,"singleplayer","2.5d,colorful","great soundtrack,remake","adventure,classic,surreal,score attack,action"
2012,"R.A.W. Realms of Ancient War",209730,"Wizarbox","Focus Home Interactive","$10-$20",0,42.29411765,"none","none","none","action,fantasy,co-op,rpg,hack and slash"
2012,"Port Royale 3",205610,"Gaming Minds Studios","Kalypso Media Digital","$10-$20",464,54.49557522,"singleplayer","none","none","trading,economy,naval,adventure,strategy"
2012,"Penny Arcade's On the Rain-Slick Precipice of Darkness 3",213030,"Zeboyd Games","Penny Arcade, Inc.","$1-$2",0,76.06382979,"singleplayer","pixel graphics","none","rpg,detective,indie,comedy,jrpg"
2012,"Blood Bowl: Chaos Edition",216890,"Cyanide Studios","Focus Home Interactive","$10-$20",265,60,"multiplayer,singleplayer","none","none","sports,strategy,fantasy,competitive,board game"
2012,"iBomber Defense Pacific",206690,"Cobra Mobile","Cobra Mobile","$2-$5",0,55,"none","2d","none","tower defense,strategy,casual,indie,world war ii"
2012,"Zombie Driver HD",220820,"Exor Studios","Exor Studios","$5-$10",0,56,"singleplayer,multiplayer","none","none","zombies,racing,survival,arcade,action"
2012,"Jagged Alliance 2 - Wildfire",215930,"I-deal Games","Topware Interactive","$5-$10",389,59.55390335,"singleplayer","none","none","strategy,tactical,rpg,turn-based tactics,turn-based"
2012,"Defender's Quest: Valley of the Forgotten (DX edition)",218410,"Level Up Labs, LLC","Level Up Labs","$10-$20",0,84,"singleplayer","2d,pixel graphics","great soundtrack","tower defense,rpg,strategy,fantasy,indie"
2012,"Spirits",210170,"Spaces of Play","Spaces of Play","$2-$5",0,67,"singleplayer","2d","none","action,puzzle,hand-drawn,relaxing,indie"
2012,"Thirty Flights of Loving",214700,"Blendo Games","Blendo Games","$2-$5",0,63.57142857,"singleplayer","none","great soundtrack","short,first-person,indie,adventure,experimental"
2012,"Unity of Command: Stalingrad Campaign",218090,"2x2 Games","Dvaput, 2x2 Games","$10-$20",0,68,"singleplayer","none","none","strategy,world war ii,turn-based strategy,wargame,turn-based"
2012,"Tales From Space: Mutant Blobs Attack",206370,"DrinkBox Studios","DrinkBox Studios","$5-$10",31,81.1978022,"singleplayer","2d,colorful","great soundtrack,controller","platformer,sci-fi,indie,action,side scroller"
2012,"The Blackwell Legacy",80330,"Wadjet Eye Games","Wadjet Eye Games","$2-$5",0,79.4379562,"singleplayer","pixel graphics,2d","none","adventure,supernatural,point & click,indie,female protagonist"
2012,"Fly'N",223730,"Ankama Games","Ankama Games","$5-$10",0,78.59090909,"singleplayer","2d","great soundtrack","platformer,action,puzzle,indie,adventure"
2012,"Street Fighter X Tekken",209120,"Capcom U.S.A., Inc.","Capcom U.S.A., Inc.","Above $25",238,68.81818182,"multiplayer,local multiplayer","2.5d,2d,3d vision","controller","fighting,action,arcade,2d fighter,local co-op"
2012,"Avernum: Escape From the Pit",208400,"Spiderweb Software","Spiderweb Software","$5-$10",0,80.8627451,"singleplayer","2d","remake","fantasy,adventure,rpg,indie,isometric"
2012,"Miasmata",223510,"IonFx","IonFX Studios","$10-$20",0,76.35384615,"singleplayer","none","none","survival,adventure,first-person,atmospheric,action"
2012,"Hero Academy",209270,"Robot Entertainment","Robot Entertainment","$2-$5",0,68.29166667,"multiplayer,asynchronous multiplayer","none","none","turn-based,strategy,indie,casual,NA"
2012,"The Dream Machine: Chapter 1 & 2",94300,"Cockroach Inc.","The Sleeping Machine","$2-$5",0,77.05714286,"singleplayer","dark,2d","great soundtrack","adventure,puzzle,surreal,point & click,indie"
2012,"Iron Brigade",115120,"Double Fine Productions","Double Fine Productions","$10-$20",0,66.87387387,"none","none","none","tower defense,action,mechs,strategy,co-op"
2012,"Cubemen",207250,"3 Sprockets","3 Sprockets","$2-$5",0,68.4,"multiplayer,singleplayer","none","none","strategy,tower defense,indie,touch-friendly,NA"
2012,"Ys: The Oath in Felghana",207320,"Nihon Falcom","XSEED Games","$10-$20",1,75.15447154,"singleplayer","none","great soundtrack,remake","action,difficult,classic,jrpg,rpg"
2012,"The Book of Unwritten Tales: The Critter Chronicles",221830,"KING Art","THQ Nordic","$10-$20",0,72.11764706,"singleplayer","none","none","adventure,fantasy,point & click,indie,comedy"
2012,"Ridge Racer Unbounded",202310,"BUGBEAR","BANDAI NAMCO Entertainment","$5-$10",86,67.23255814,"singleplayer,multiplayer","none","none","racing,arcade,destruction,action,open world"
2012,"Primordia",227000,"Wormwood Studios","Wadjet Eye Games","$5-$10",0,77.93492408,"singleplayer","pixel graphics,2d,dark","none","post-apocalyptic,puzzle,point & click,adventure,sci-fi"
2012,"King Arthur II: The Role-Playing Wargame",24480,"NeocoreGames","Paradox Interactive","$5-$10",0,66,"singleplayer","none","none","rts,fantasy,strategy,rpg,NA"
2012,"Sword of the Stars II: Enhanced Edition",42990,"Kerberos Productions","Paradox Interactive","$10-$20",0,68.45762712,"singleplayer,multiplayer","none","none","strategy,turn-based strategy,turn-based,4x,space"
2012,"Jagged Alliance: Crossfire",205810,"Coreplay GmbH","THQ Nordic","$10-$20",0,56.55932203,"none","none","none","rpg,tactical,strategy,simulation,NA"
2012,"Analogue: A Hate Story",209370,"Love Conquers All Games","Love Conquers All Games","$5-$10",0,73.33333333,"singleplayer","2d,dark","great soundtrack","visual novel,mystery,indie,anime,sci-fi"
2012,"F1 RACE STARS",203680,"Codemasters Birmingham","Codemasters","$10-$20",51,58.84848485,"multiplayer,local multiplayer","3d vision","controller","racing,arcade,split screen,local co-op,difficult"
2012,"Dream Pinball 3D",215790,"ASK Homework","Topware Interactive ACE","$5-$10",204,61,"none","none","none","pinball,simulation,casual,NA,NA"
2012,"Men of War: Condemned Heroes",204860,"1C-SoftClub","1C Entertainment","$5-$10",0,58.32432432,"none","none","none","war,strategy,action,world war ii,rts"
2012,"Tiny Troopers",216110,"Kukouri","Iceberg Interactive","$2-$5",1,57,"singleplayer,multiplayer","none","none","action,strategy,indie,shooter,zombies"
2012,"Krater",42170,"Fatshark","Fatshark","$10-$20",0,58.97891037,"singleplayer","none","none","adventure,action,post-apocalyptic,co-op,loot"
2012,"Resident Evil: Operation Raccoon City",209100,"Slant Six Games","Capcom Co. Ltd","Above $25",3,41.5,"multiplayer,singleplayer","none","none","zombies,co-op,third person,shooter,action"
2012,"Painkiller: Recurring Evil",206760,"Med-Art","THQ Nordic","$5-$10",0,38,"none","none","none","action,fps,horror,NA,NA"
2012,"Titan Attacks!",203210,"Puppygames","Puppygames","$5-$10",0,76,"singleplayer","2d,pixel graphics","none","arcade,action,retro,shooter,shoot 'em up"
2012,"Snuggle Truck",111100,"Owlchemy Labs","Owlchemy Labs","$2-$5",0,49,"singleplayer","none","none","indie,driving,casual,racing,level editor"
2012,"Puddle",222140,"Neko Entertainment","Neko Entertainment","$5-$10",0,55,"none","2d","none","indie,simulation,physics,action,puzzle"
2012,"Cargo Commander",220460,"Serious Brew","Missing Link Games","$2-$5",0,64.17857143,"singleplayer","none","great soundtrack","space,indie,action,platformer,rogue-like"
2012,"Air Conflicts: Pacific Carriers",214910,"Games Farm, 3Division","Games Farm","$5-$10",29,43,"none","none","none","action,flight,simulation,world war ii,NA"
2012,"Dogfight 1942",217790,"City Interactive","CI Games","$5-$10",1,49,"local multiplayer","none","none","flight,action,arcade,simulation,world war ii"
2012,"Fieldrunners",209690,"Subatomic Studios LLC","Subatomic Studios LLC","$2-$5",0,58,"singleplayer","none","none","tower defense,strategy,indie,casual,NA"
2012,"Yesterday",205840,"Pendulo Studios","Focus Home Interactive","$5-$10",0,65.64974619,"singleplayer","none","none","adventure,mystery,point & click,puzzle,NA"
2012,"Fortune Summoners",203510,"Lizsoft","Carpe Fulgur LLC","$10-$20",0,66.38709677,"singleplayer","2d","great soundtrack","rpg,action,platformer,anime,indie"
2012,"Dynamite Jack",202730,"Hassey Enterprises, Inc.","Hassey Enterprises, Inc.","$5-$10",0,74,"none","dark","none","action,adventure,stealth,top-down,level editor"
2012,"Kung Fu Strike - The Warrior's Rise",212030,"Qooc Software","Digital Tribe","$5-$10",3,67.20289855,"local multiplayer","none","none","martial arts,fighting,local co-op,co-op,difficult"
2012,"Towns",221020,"Xavi Canal, Ben Palgi","SMP","$10-$20",0,40,"singleplayer","pixel graphics","none","rpg,building,city builder,indie,sandbox"
2012,"Wanderlust: Rebirth",211580,"Yeti Trunk","Chucklefish","$2-$5",0,48,"multiplayer","pixel graphics","none","rpg,action,co-op,indie,adventure"
2012,"Hack, Slash, Loot",207430,"David Williamson","David Williamson","$5-$10",0,44,"singleplayer","pixel graphics,2d","none","turn-based,dungeon crawler,loot,retro,rogue-like"
2012,"Rune Classic",210950,"Human Head Studios","Human Head Studios","$5-$10",9,64,"multiplayer,singleplayer","none","none","action,classic,adventure,third person,hack and slash"
2012,"Blackwell Unbound",80340,"Wadjet Eye Games","Wadjet Eye Games","$2-$5",0,82,"singleplayer","pixel graphics,2d","none","adventure,point & click,indie,female protagonist,supernatural"
2012,"Blackwell Convergence",80350,"Wadjet Eye Games","Wadjet Eye Games","$2-$5",0,81,"singleplayer","pixel graphics,2d","none","point & click,adventure,indie,female protagonist,supernatural"
2012,"Fairy Bloom Freesia",214590,"Edelweiss","Nyu Media","$5-$10",0,60,"singleplayer","none","none","anime,action,beat 'em up,indie,female protagonist"
2012,"GT Legends",44690,"SimBin Studios AB","SimBin","$5-$10",0,82.82758621,"none","none","none","racing,simulation,sports,NA,NA"
2012,"Noitu Love 2: Devolution",207530,"Joakim Sandberg","Joakim Sandberg","$2-$5",0,81.125,"singleplayer","pixel graphics,2d","great soundtrack","action,retro,arcade,indie,beat 'em up"
2012,"Myst V: End of Ages",208110,"Cyan Worlds","Cyan Worlds","$5-$10",0,79.49201278,"none","none","none","adventure,exploration,point & click,puzzle,casual"
2012,"Resonance",212050,"XII Games","Wadjet Eye Games","$5-$10",0,76.23580786,"singleplayer","pixel graphics","none","adventure,point & click,indie,sci-fi,retro"
2012,"Stellar Impact",207150,"Tindalos Interactive",NA,"$5-$10",0,72.70454545,"multiplayer","none","none","action,space,strategy,indie,moba"
2012,"Unmechanical",211180,"Talawa Games","Teotl Studios","$5-$10",0,74.96202532,"none","none","none","adventure,puzzle,physics,indie,casual"
2012,"Crusader Kings Complete",204940,"Paradox Development Studio","Paradox Interactive","$5-$10",5,0,"none","none","none","strategy,historical,grand strategy,medieval,NA"
2012,"Blackwell Deception",80360,"Wadjet Eye Games","Wadjet Eye Games","$5-$10",0,74.59863946,"singleplayer","pixel graphics,2d","none","point & click,adventure,indie,female protagonist,supernatural"
2012,"Unstoppable Gorg",18120,"Futuremark","Futuremark","$5-$10",0,72.37931034,"none","none","none","tower defense,action,sci-fi,aliens,space"
2012,"Gateways",216290,"Smudged Cat Games Ltd","Smudged Cat Games Ltd","$2-$5",0,72.95959596,"singleplayer","2d,pixel graphics","none","puzzle,platformer,indie,metroidvania,sci-fi"
2012,"Evochron Mercenary",71000,"StarWraith 3D Games LLC","StarWraith 3D Games LLC","$10-$20",0,72.86567164,"multiplayer","none","none","space,action,flight,trackir,trading"
2012,"Gratuitous Tank Battles",205530,"Positech Games","Positech Games","$5-$10",0,68.59292035,"none","none","none","strategy,simulation,tower defense,tanks,indie"
2012,"Choplifter HD",202070,"inXile Entertainment","inXile Entertainment","$5-$10",0,65.12751678,"none","none","none","action,zombies,arcade,NA,NA"
2012,"A Game of Dwarves",200370,"Zeal Game Studio","Paradox Interactive","$5-$10",0,62.1627907,"singleplayer","none","none","strategy,building,casual,city builder,fantasy"
2012,"SOL: Exodus",200410,"Bit Planet Games, LLC","Bit Planet Games, LLC","$5-$10",0,58.09090909,"none","none","none","action,space,indie,simulation,NA"
2012,"Conflict Desert Storm",211780,"Pivotal Games","Square Enix","$5-$10",0,64.46153846,"singleplayer,multiplayer","none","none","action,tactical,third-person shooter,classic,shooter"
2012,"Iron Front: Digital War Edition",91330,"X1 Software, AWAR","Deep Silver","$10-$20",0,58.80887372,"multiplayer,singleplayer","none","none","simulation,military,historical,tactical,war"
2012,"Miner Wars 2081",223430,"Keen Software House","Keen Software House","$5-$10",0,55.5,"multiplayer","none","none","action,rpg,simulation,6dof,space"
2012,"Starpoint Gemini",108110,"Little Green Men Games","Iceberg Interactive","$10-$20",0,0,"none","none","none","rpg,space,simulation,sci-fi,NA"
2012,"Postal III",10220,"Trashmasters","Akella","$10-$20",0,27.46300211,"singleplayer,multiplayer","none","great soundtrack","action,dark humor,gore,open world,third-person shooter"
2012,"Hamlet or the Last Game without MMORPG Features, Shaders ...",222160,"Denis Galanin (mif2000)",NA,"$2-$5",274,69,"none","none","none","adventure,indie,puzzle,mmorpg,point & click"
2012,"Arena Wars 2",207730,"ExDream GmbH","Just a Game","$2-$5",0,83,"none","none","none","strategy,rts,action,NA,NA"
2012,"Foreign Legion: Multi Massacre",205550,"Sakari Indie & GriN","Sakari Games","$5-$10",0,56,"multiplayer","none","none","action,indie,casual,third-person shooter,shooter"
